product_id,type_of_product,category,brand,price
B00UY5BXZM,0,20,18133,15.98
B00UY5C28O,0,20,18133,12.69
B00UY5DF8A,0,20,18133,14.50
B00UY64NB2,0,4,17447,59.99
B00UY63L88,0,1,18000,19.28
B00UY6MJ68,0,4,17447,99.99
B00UY79TW4,0,11,842,18.64
B00UY8C3N0,0,1,18134,20.44
B00UY866FQ,0,11,842,36.01
B00UY9IIBA,0,10,39,11.44
B00UY9QFK6,0,20,4111,6.00
B00UY9PSXG,0,14,1393,23.98
B00UYC69WW,0,3,9547,29.03
B00UYC59P0,0,20,1521,4.47
B00UYRAEY6,0,9,1968,39.99
B00UYSHDEY,0,1,6089,14.99
B00UYSN81G,0,1,6089,11.30
B00UYSOCBQ,0,1,6089,14.98
B00UYSVUQ6,0,1,6089,7.90
B00UYTEQIO,0,1,6089,3.39
B00UYSNECE,0,1,6089,6.32
B00UYTT54Y,0,1,6089,8.17
B00UYSMKAG,0,1,6089,8.01
B00UYTKB7O,0,1,6089,8.63
B00UYU3USK,0,1,6089,21.44
B00UYTJ7A6,0,1,6089,8.52
B00UYWZE9Q,0,3,4203,6.04
B00UYWZEP0,0,3,4203,7.06
B00UYWZ2E8,0,3,4203,13.16
B00UYWZUV8,0,3,4203,4.64
B00UYWZ7QG,0,3,4203,11.73
B00UYWZ824,0,3,4203,15.34
B00UYWZ1JO,0,3,4203,31.04
B00UYWYHA8,0,3,4203,7.07
B00UYY0QNS,0,20,4057,82.00
B00UYYMKZU,0,1,15827,22.26
B00UYYMKWS,0,1,15827,19.32
B00UZ1WWUK,0,18,9980,107.37
B00UZ3QHPO,0,14,5099,8.98
B00UZ3JC3I,0,14,5099,4.66
B00UZ7P710,0,1,9029,38.49
B00UZ8HMR6,0,16,10100,12.79
B00UZ8O4YA,0,14,87,11.00
B00UZ8O19I,0,2,4505,39.99
B00UZA7C0G,0,25,18136,19.99
B00UZA6W84,0,25,18136,19.99
B00UZA77RY,0,25,18136,30.99
B00UZA6TQY,0,25,18136,19.99
B00UZCIWDA,0,16,8186,23.81
B00UZCICJE,0,20,8186,12.61
B00UZCIFRI,0,20,8186,12.69
B00UZCHUZ6,0,20,8186,65.99
B00UZCHQVO,0,20,8186,32.22
B00UZCGMJ6,0,20,18138,3.99
B00UZCHX3A,0,20,8186,17.22
B00UZCUNWI,0,12,282,1932.83
B00UZCHSW6,0,20,8186,14.26
B00UZCI40G,0,10,8186,14.18
B00UZECM0C,0,13,10717,199.95
B00UZED706,0,1,13763,71.29
B00UZEHXBU,0,5,290,1.32
B00UZECI9W,0,13,10717,199.95
B00UZEHUOK,0,5,290,5.95
B00UZEIU3K,0,5,290,91.69
B00UZELAKA,0,10,9704,170.00
B00UZEIN2I,0,5,290,42.49
B00UZEE5FW,0,10,1211,122.72
B00UZEI56M,0,5,290,65.24
B00UZEO9PS,0,10,30,169.00
B00UZEOR0A,0,10,9704,47.00
B00UZEIU30,0,5,290,27.34
B00UZEOOG2,0,10,9704,42.00
B00UZEI7KG,0,5,290,32.99
B00UZEKS58,0,10,9704,230.00
B00UZEHPOA,0,5,290,1.98
B00UZFYUSI,0,13,18139,3.41
B00UZFX5CU,0,13,18139,3.73
B00UZFZT38,0,13,18139,13.62
B00UZH24W0,0,24,18138,7.75
B00UZJFRSG,0,1,9095,4.95
B00UZJQF14,0,20,11201,44.08
B00UZJWIWY,0,13,17903,28.07
B00UZL2CV4,0,20,8186,18.24
B00UZL2AO8,0,20,8186,12.00
B00UZL2OB2,0,20,8186,7.41
B00UZL2KK2,0,20,8186,12.80
B00UZL2QRO,0,20,8186,9.30
B00UZL29G2,0,20,8186,10.24
B00UZNS35Q,0,1,18141,58.99
B00UZNV7DQ,0,1,18142,22.58
B00UZNTWN8,0,9,4964,26.25
B00UZPCZR6,0,6,1346,67.48
B00UZR9QKS,0,11,2717,61.99
B00UZV6BRK,0,16,18144,33.99
B00UZVZQDK,0,18,18145,23.99
B00V01WCM2,0,25,15916,3.33
B00V02C80M,0,20,15078,30.00
B00V031R62,0,18,18147,7.99
B00V058T3E,0,4,18129,29.99
B00V05IVHS,0,6,18148,14.99
B00V06VVJW,0,6,300,9.99
B00V078OXW,0,18,3039,11.58
B00V07BAOC,0,18,3039,11.58
B00V07BN44,0,18,3039,11.58
B00V0777E4,0,18,3039,11.58
B00V07BKA6,0,18,3039,11.58
B00V07BEI4,0,18,3039,11.58
B00V07CNKC,0,18,3039,12.56
B00V07BRSQ,0,18,3039,11.58
B00V07D324,0,18,3039,11.58
B00V07BQSW,0,18,3039,11.58
B00V07BAYM,0,18,3039,2.95
B00V07BRO0,0,18,3039,11.58
B00V07BEDE,0,18,3039,11.58
B00V07CNCA,0,18,3039,12.56
B00V07FGVU,0,18,3039,12.56
B00V08WI7E,0,1,15337,19.00
B00V09D9US,0,1,10307,7.49
B00V0C17EU,0,6,18149,125.72
B00V0C17G8,0,6,18149,112.34
B00V0DSD1O,0,18,3039,34.75
B00V0DTPJI,0,18,3039,34.75
B00V0DTU02,0,18,3039,34.75
B00V0UJU78,0,1,16868,23.80
B00V0VZ8EQ,0,22,6179,95.95
B00V0WNHQG,0,7,378,622.23
B00V0Y1Q6M,0,18,3039,18.59
B00V0Y1TJQ,0,18,3039,18.59
B00V0XL2PI,0,20,2632,8.99
B00V0Y1NVA,0,18,3039,18.95
B00V0Y4K9W,0,10,18152,6.99
B00V0YG3M4,0,20,2632,3.99
B00V1CI9YK,0,1,16868,24.50
B00V247Z4C,0,20,15078,80.00
B00V2C0C7Q,0,20,17816,13.99
B00V2DVYFY,0,1,10659,10.99
B00V2DWL2E,0,10,10068,5.33
B00V2FS0TK,0,16,7647,38.99
B00V2GXD5A,0,3,17958,30.95
B00V2HDOOE,0,6,17887,15.99
B00V2HELMI,0,14,5355,10.84
B00V2GVQXQ,0,7,18155,6.19
B00V2JGXWM,0,11,17203,208.09
B00V2JIWFS,0,11,17203,236.97
B00V2JIRRQ,0,11,17203,243.28
B00V2K25PK,0,3,3929,10.01
B00V2KJWXS,0,6,17887,15.99
B00V2KG3XU,0,3,18156,9.25
B00V2QMR70,0,4,325,16.74
B00V2X2NQ8,0,4,325,34.89
B00V2XB0KS,0,22,5531,59.25
B00V31LYMS,0,1,11009,7.66
B00V33FAOE,0,4,18161,36.98
B00V35SE72,0,20,15078,56.00
B00V35ZLI2,0,1,16803,3.99
B00V3ABX2A,0,1,6089,12.33
B00V3APB6Y,0,18,6405,8.04
B00V3APGUU,0,6,9457,34.95
B00V3APBK0,0,6,9457,29.95
B00V3APGZ0,0,6,9457,28.95
B00V3APUBA,0,6,9457,29.95
B00V3APZ8S,0,18,9457,119.95
B00V3APH7C,0,6,3194,53.52
B00V3APBFU,0,18,6405,11.60
B00V3B4LXW,0,9,3844,14.55
B00V3APIBM,0,6,3194,13.95
B00V3ECS7A,0,9,18121,205.99
B00V3EWVC2,0,1,18166,21.04
B00V3J8ISS,0,25,13326,519.99
B00V3LACTE,0,20,15078,8.00
B00V3LZS20,0,12,1578,13.99
B00V3M6Q4S,0,20,15078,42.00
B00V3M9AWI,0,20,15078,57.00
B00V3MZKW2,0,3,18169,12.00
B00V3O7QWW,0,5,18170,7.84
B00V3P76L2,0,5,18170,29.72
B00V3PJV9C,0,5,393,8.75
B00V3PFQ14,0,6,1881,25.90
B00V3QBBDU,0,5,18170,12.95
B00V3REVZE,0,5,18170,16.00
B00V3RTQCC,0,5,18170,7.57
B00V3U84WW,0,20,18124,8.87
B00V3UDC7O,0,1,2398,9.02
B00V3UFFDS,0,1,2398,8.36
B00V3TWBE0,0,20,5913,16.38
B00V3V4678,0,20,2987,11.25
B00V3VCABM,0,2,15184,40.00
B00V3VDBTM,0,1,1252,23.39
B00V3VRQ70,0,10,732,4696.93
B00V3WJMDK,0,5,18170,7.99
B00V3W4QEU,0,5,18170,30.93
B00V3X1SWW,0,5,18170,36.69
B00V3XPOQS,0,9,8054,20.95
B00V479TVE,0,20,18172,16.75
B00V4AI3L8,0,2,18173,18.99
B00V4B59PK,0,20,18174,196.30
B00V4CY3CY,0,10,16861,169.99
B00V4H52R4,0,20,15078,6.50
B00V4L09MS,0,1,3550,10.42
B00V4L2C8C,0,1,3550,10.56
B00V4L0DRO,0,1,3550,13.61
B00V4L5GQ2,0,1,3550,8.16
B00V4L1OTK,0,1,3550,8.88
B00V4LCQLU,0,1,3550,8.06
B00V4LL1MU,0,1,3550,64.77
B00V4Q6Z5S,0,1,7427,4.15
B00V4R0JEU,0,18,3039,20.88
B00V4R1DRC,0,18,3039,19.35
B00V4R18XQ,0,18,3039,23.45
B00V4R2Z8S,0,18,3039,22.56
B00V4R0VCA,0,18,3039,19.86
B00V4R28CQ,0,18,3039,23.45
B00V4R5G3Y,0,18,3039,20.96
B00V4R3P4G,0,18,3039,20.96
B00V4R0J2C,0,18,3039,23.45
B00V4R1XO0,0,18,3039,23.45
B00V4R4O3M,0,18,3039,22.04
B00V4R5WLK,0,18,3039,22.04
B00V4R3P8W,0,18,3039,20.96
B00V4R1A0M,0,18,3039,22.56
B00V4R3PKA,0,18,3039,20.96
B00V4R2DQC,0,18,3039,23.45
B00V4R5WWO,0,18,3039,19.86
B00V4SZ19C,0,2,11963,59.99
B00V4VLATY,0,9,18121,165.99
B00V4ZXDQI,0,4,2614,12.10
B00V52S65I,0,24,5750,289.00
B00V52S36U,0,24,5750,165.00
B00V52SK2C,0,24,1069,36.95
B00V54A12C,0,10,3721,54.67
B00V540C58,0,7,18176,17.50
B00V55VRU6,0,10,5875,164.95
B00V57297Y,0,1,7244,4.24
B00V580BBO,0,9,18177,74.95
B00V59BI3S,0,5,18170,5.50
B00V59BKJK,0,5,18170,35.13
B00V59BOOQ,0,5,18170,18.66
B00V59BP9K,0,5,18170,8.03
B00V59BIW4,0,5,18170,22.58
B00V59BMG6,0,5,18170,34.99
B00V59BQU8,0,5,18170,37.99
B00V59BRZ2,0,5,18170,59.99
B00V59BG62,0,5,18170,44.50
B00V59BGTE,0,5,18170,8.79
B00V5APZMW,0,5,18170,51.32
B00V5BFKOY,0,19,18178,505.31
B00V5BJJC8,0,1,5706,4.42
B00V5BZX8W,0,10,18179,17.97
B00V5BR6ZA,0,5,18170,44.38
B00V5FLMLK,0,2,15184,11.98
B00V5HDTD2,0,8,1572,29.58
B00V5HCMWG,0,8,1572,38.39
B00V5HIO1Y,0,8,1572,7.57
B00V5IRXHY,0,15,16176,9.99
B00V5MOCW4,0,13,4230,13.66
B00V5MMPL4,0,13,4230,13.72
B00V5MNTZK,0,13,4230,10.27
B00V5MOARQ,0,13,4230,16.41
B00V5MO8VO,0,13,4230,11.30
B00V5MO7SS,0,13,4230,10.27
B00V5VJWJI,0,10,1922,4.83
B00V5W1TA2,0,5,2308,24.99
B00V5WRN1G,0,8,17361,12.10
B00V5YINR2,0,5,18181,84.99
B00V65N8X4,0,10,3220,196.00
B00V66W3V6,0,13,15356,12.59
B00V66YN0A,0,16,15356,15.01
B00V66YJQI,0,13,18182,1.97
B00V6733WI,0,18,3916,57.54
B00V6733XW,0,18,3916,80.51
B00V673AYE,0,18,3916,30.16
B00V672CVQ,0,18,3916,35.37
B00V679TB2,0,16,18183,92.27
B00V673BMU,0,18,3916,21.95
B00V6734KO,0,18,3916,29.99
B00V673B6G,0,18,3916,82.13
B00V671U82,0,18,4924,12.58
B00V672Q2Q,0,18,3916,26.95
B00V672D9C,0,18,3916,68.95
B00V672PL8,0,18,3916,52.95
B00V672CW0,0,18,3916,33.99
B00V67UD4Y,0,20,14809,163.88
B00V673B34,0,18,3916,47.16
B00V6BD9NM,0,10,12515,22.00
B00V6KY49G,0,22,18185,68.06
B00V6QAR0U,0,1,10659,15.86
B00V6PYS6U,0,1,18186,29.49
B00V6QAN04,0,1,10659,8.39
B00V6QA1S8,0,1,12414,4.09
B00V6QH3UW,0,1,17224,5.58
B00V6R2L4Y,0,13,1347,28.34
B00V6XMUPS,0,4,7774,8.57
B00V6Z6LK6,0,5,18170,57.95
B00V72IHFU,0,1,8189,8.39
B00V711S66,0,1,8189,8.62
B00V73DNYO,0,20,13726,10.99
B00V75S784,0,2,6888,9.95
B00V76NQMK,0,5,18170,75.07
B00V76Q5LE,0,3,3462,21.20
B00V7ARIXY,0,20,18188,109.00
B00V7AQUY2,0,14,1361,11.98
B00V7D3XV2,0,4,10005,0.79
B00V7DE4BU,0,25,18190,16.70
B00V7ECYJS,0,8,17342,15.95
B00V7IME80,0,20,15078,15.00
B00V7JXVVS,0,19,18191,12.99
B00V7TUM5G,0,25,18192,69.97
B00V7UILTO,0,20,296,17.04
B00V7WE84Y,0,1,3550,20.98
B00V7WITKI,0,1,6317,4.15
B00V7YJ6VC,0,10,16389,149.99
B00V7ZXYIC,0,5,6317,6.36
B00V80GXMA,0,1,15120,22.58
B00V81ZI70,0,25,18194,69.99
B00V83B4N0,0,16,18196,25.54
B00V87JJI8,0,6,4275,15.99
B00V8F1VFE,0,6,18199,10.33
B00V8JRF4G,0,1,10089,11.83
B00V8JRD3E,0,1,10089,5.63
B00V8JRGZ4,0,1,10089,14.83
B00V8UK91G,0,5,10319,96.94
B00V8UJFDE,0,5,10319,114.06
B00V8VZG68,0,5,13236,169.00
B00V8UKHB8,0,5,10319,136.42
B00V8WNIZ8,0,20,18200,33.00
B00V8VNAXE,0,5,13236,169.00
B00V8VMX0K,0,5,13236,169.00
B00V8YTZ4Y,0,5,10319,118.78
B00V8YU5U2,0,5,10319,143.92
B00V8YU124,0,5,10319,138.28
B00V8YU2JQ,0,5,10319,131.78
B00V8Z55QU,0,9,18201,19.99
B00V8Z5CQI,0,9,18201,10.56
B00V8Z52RM,0,9,18201,10.79
B00V8ZFF10,0,9,18201,63.71
B00V92KMMY,0,6,18203,6.95
B00V92RZVA,0,6,16847,38.95
B00V92S6LS,0,22,5531,52.80
B00V92DGTK,0,6,16847,149.79
B00V92YSMY,0,6,2137,6.77
B00V94NPL2,0,13,10717,89.95
B00V94NQOS,0,13,10717,89.95
B00V957MM4,0,6,5515,14.99
B00V95YMJ0,0,20,8243,8.00
B00V974DKG,0,3,18206,14.95
B00V9BUL9E,0,20,15078,22.00
B00V9DYFMG,0,6,17447,29.99
B00V9E1DPM,0,6,17447,29.99
B00V9FMO4K,0,1,11009,9.99
B00V9LQ0L2,0,7,18208,29.13
B00V9LVI6O,0,7,6,114.99
B00V9LGFGM,0,5,18209,39.26
B00V9LTVPY,0,7,1663,57.97
B00V9N8CCU,0,6,1346,14.73
B00V9N7J3S,0,20,15078,34.00
B00V9NCH44,0,6,1346,15.67
B00V9OII1E,0,5,11950,149.00
B00V9R7JP2,0,10,9012,169.00
B00V9XV06K,0,7,18210,29.60
B00V9YD3QE,0,10,18211,19.98
B00VA0HRNW,0,20,15078,27.00
B00VA1CR4K,0,10,18211,22.60
B00VA25FAW,0,6,18161,15.98
B00VA0VZK8,0,6,18213,12.99
B00VA1U03K,0,20,15078,14.00
B00VA22ODS,0,20,15078,40.00
B00VA2QK4M,0,25,8890,434.48
B00VA2RISE,0,20,15078,9.00
B00VA3IB34,0,10,1922,35.75
B00VA5PATA,0,14,18214,6.94
B00VA7JJ4A,0,1,6409,9.50
B00VA7JIIM,0,1,6409,49.50
B00VA92TEA,0,3,3528,8.15
B00VAGVD9K,0,5,10319,143.27
B00VAGXWQW,0,20,9448,12.00
B00VAFQUXA,0,1,12761,225.00
B00VALVF9I,0,15,572,6.20
B00VAMPJBM,0,5,10319,160.34
B00VAO1N3I,0,11,18217,12.66
B00VAS3NF0,0,19,15167,32.01
B00VAWPGW4,0,11,18219,19.98
B00VAYG37O,0,14,18221,6.74
B00VAYI8RC,0,1,18221,6.99
B00VB3BC34,0,9,18222,33.99
B00VB49KUU,0,25,18223,34.90
B00VB6EWAQ,0,13,16561,108.88
B00VB9U4B4,0,3,18206,24.95
B00VBAG56G,0,3,18206,58.95
B00VBB3V08,0,13,18225,38.69
B00VBB8VNK,0,3,18206,62.95
B00VBASRP8,0,13,18225,41.69
B00VBF4Z7M,0,7,4474,113.88
B00VBG4OOK,0,8,18222,9.95
B00VBDS0DO,0,1,15794,2.54
B00VBF4Z5Y,0,7,4474,14.33
B00VBGHJCY,0,13,18222,11.99
B00VBH8NGO,0,14,18222,15.50
B00VBHFCWW,0,14,18222,19.99
B00VBGXK40,0,14,18222,13.99
B00VBHJ0BG,0,14,18222,12.08
B00VBHYQ56,0,14,18222,10.10
B00VBI4CNG,0,14,18222,11.10
B00VBI240Y,0,14,18222,15.10
B00VBIPM3A,0,10,15190,4.99
B00VBI747W,0,14,18222,12.45
B00VBZXC1W,0,22,18227,64.39
B00VBZX9UG,0,22,18227,21.67
B00VBZXCEO,0,22,18227,23.71
B00VC0OSDW,0,12,1420,26.32
B00VC0O0J4,0,12,1420,29.36
B00VC2MZOO,0,1,10659,5.45
B00VC65GFU,0,13,5472,28.74
B00VC6PCZE,0,13,8935,5.90
B00VC8G22E,0,4,17447,29.99
B00VC8PTBE,0,3,2133,21.23
B00VCC3I8G,0,7,18228,19.95
B00VCEWQEQ,0,10,10030,328.00
B00VCEEJCI,0,3,17958,50.99
B00VCFGCLI,0,3,17958,32.99
B00VCFHY7E,0,3,17958,24.95
B00VCHMSNM,0,8,9900,11.99
B00VCWRED6,0,10,3142,41.99
B00VD0QWMG,0,10,17688,39.99
B00VD7YJCE,0,6,5515,12.95
B00VDHG3UA,0,20,18234,12.99
B00VDIE4T6,0,1,8367,14.50
B00VDPNZTE,0,10,18235,9.88
B00VDR25M0,0,9,18222,9.99
B00VDRKMTS,0,14,18222,14.69
B00VDR0Q94,0,4,11085,115.00
B00VDSEPNG,0,14,18222,18.90
B00VDSH0LU,0,14,18222,20.99
B00VDVT7IG,0,1,18222,11.99
B00VDWKOA0,0,3,17171,22.77
B00VDWK432,0,1,18000,11.98
B00VDWKTRI,0,3,63,11.05
B00VDXLF3Y,0,1,18000,12.88
B00VDZ3706,0,10,1922,19.74
B00VE1XE2U,0,10,18236,6.71
B00VE1XH4A,0,1,17796,8.99
B00VE4C4BO,0,1,18238,29.99
B00VE47P18,0,1,18235,9.98
B00VE6QM6K,0,1,2337,846.28
B00VE9IAQM,0,11,10210,94.71
B00VE9IGD4,0,11,10210,78.74
B00VE9HRHK,0,11,10210,77.98
B00VE9J2IC,0,11,10210,70.46
B00VEBQ1PM,0,6,18239,15.50
B00VEDF246,0,14,560,2.29
B00VEDFAH0,0,8,560,3.79
B00VEDFJ1W,0,8,560,6.99
B00VEDF1Y2,0,14,560,3.99
B00VEDFPWK,0,8,560,8.49
B00VEDF6I8,0,8,560,3.59
B00VEDFJ12,0,8,560,4.59
B00VEDFPWA,0,5,560,5.29
B00VEEX3X2,0,20,1930,15.00
B00VEF1N4C,0,20,1929,15.00
B00VEET5HK,0,5,24,61.10
B00VEMP9PY,0,5,18240,116.25
B00VEO63ZW,0,5,10319,130.88
B00VETJRCI,0,1,10659,4.99
B00VEU2FDA,0,25,18241,51.89
B00VEXXHXE,0,1,8189,9.24
B00VEZ9QVY,0,5,18242,44.95
B00VF0NDIA,0,20,8186,35.09
B00VF0NHZ4,0,20,8186,13.29
B00VF0OYMO,0,20,8186,17.99
B00VF0P0MW,0,20,8186,19.99
B00VF0N1GY,0,20,8186,9.99
B00VF0PRQQ,0,20,8186,16.99
B00VF0P8HY,0,20,8186,19.99
B00VF0POBY,0,20,8186,10.29
B00VF0MSTU,0,20,8186,13.16
B00VF0NUA6,0,2,8186,8.95
B00VF0NPWO,0,2,8186,9.95
B00VF0XME0,0,9,9593,22.00
B00VF1HQ96,0,14,15945,19.05
B00VF7PIBI,0,8,18243,10.49
B00VF7T4UY,0,10,18244,359.95
B00VF90SMK,0,1,18000,9.78
B00VF9S7FA,0,1,18000,27.72
B00VFBUFUS,0,1,18245,9.80
B00VFEDZYI,0,5,18247,21.27
B00VFHJY4A,0,10,14550,1.41
B00VFP1LAM,0,3,235,15.19
B00VFT8WIW,0,25,18223,4.79
B00VFY2LH0,0,1,6089,4.26
B00VFY8A8E,0,1,6089,14.51
B00VFY4SQM,0,1,6089,7.59
B00VFY8EBM,0,9,6089,8.80
B00VG16CJA,0,20,18249,6.97
B00VG11EXY,0,1,6089,7.24
B00VG1BHA4,0,1,18250,53.41
B00VG2AT2K,0,9,18121,16.99
B00VG2UHEA,0,9,18121,25.99
B00VG3DPSO,0,25,18223,34.90
B00VG3G63K,0,25,18223,4.79
B00VG3U230,0,20,6089,4.73
B00VG3TQMI,0,20,6089,7.33
B00VG3KMCG,0,8,6089,11.91
B00VG3PVLS,0,13,6089,8.65
B00VG41W1K,0,20,6089,9.47
B00VG3OU2E,0,20,6089,8.85
B00VG65TBM,0,13,6089,4.99
B00VG6WU82,0,13,6089,4.96
B00VG70L6Y,0,1,6089,5.83
B00VG8ZHJE,0,9,6089,4.64
B00VG939OI,0,8,6089,7.13
B00VG93UD8,0,1,6089,8.16
B00VG93N3A,0,1,6089,4.51
B00VG95GDK,0,25,18252,154.96
B00VG9ESN4,0,13,6089,4.99
B00VG9N0RY,0,1,6089,5.21
B00VG8ZCMG,0,1,6089,13.28
B00VG9MN8Q,0,1,6089,7.66
B00VG9I61Y,0,1,6089,9.38
B00VG9NUNI,0,1,6089,6.17
B00VG9NYMK,0,1,6089,4.23
B00VG9LDWI,0,1,6089,4.94
B00VG9RRV4,0,1,6089,4.19
B00VG9K5M2,0,13,6089,8.16
B00VG9N9DE,0,1,6089,8.04
B00VG9R7ZK,0,1,6089,8.41
B00VG9BLXO,0,10,5539,106.50
B00VG9HJR6,0,8,6089,8.36
B00VG9UV9O,0,1,6089,25.22
B00VG9OOCY,0,1,6089,10.74
B00VG9XL5U,0,1,6089,6.42
B00VGDRKYO,0,1,6089,7.42
B00VGDSSMC,0,1,6089,11.28
B00VGDTF5G,0,1,6089,13.20
B00VGDUIFW,0,15,6089,17.30
B00VGDT6XW,0,1,6089,9.41
B00VGDT2M2,0,1,6089,11.51
B00VGDYQ6O,0,14,6089,10.38
B00VGDS458,0,10,6089,18.05
B00VGDTEX4,0,10,1228,468.17
B00VGDRBXY,0,1,6089,10.72
B00VGDV6GW,0,15,6089,10.66
B00VGDZPBO,0,1,6089,13.56
B00VGDUFK0,0,1,6089,14.19
B00VGDZEBU,0,1,6089,10.38
B00VGE7WT6,0,12,6089,12.59
B00VGE2FOI,0,18,10529,5.71
B00VGEBJXG,0,15,6089,10.10
B00VGEDSV2,0,15,6089,22.40
B00VGEFLTO,0,8,6089,5.92
B00VGEDQC8,0,15,6089,27.39
B00VGDUUQO,0,15,6089,10.29
B00VGEFXRY,0,15,6089,6.87
B00VGEB7YC,0,15,6089,7.33
B00VGH2QHG,0,10,6089,9.56
B00VGI1BGM,0,6,1301,11.95
B00VGNFE8I,0,3,1568,7.05
B00VGQH7TE,0,16,18256,11.61
B00VGR1W8U,0,4,18257,18.24
B00VGR6EVK,0,15,16938,17.60
B00VGXEK2Y,0,4,18259,6.95
B00VGXLV0I,0,2,18259,6.49
B00VGXH2TC,0,4,18259,6.95
B00VGXN32W,0,4,18259,6.95
B00VGZ81YA,0,3,7928,49.00
B00VH49F04,0,14,9095,4.95
B00VH51Y7A,0,5,18170,7.99
B00VH7ALSQ,0,1,11009,5.99
B00VHE5D82,0,25,18223,34.90
B00VHD3LGO,0,7,14600,31.12
B00VHEB1O2,0,25,18223,34.90
B00VHF6OUM,0,9,16972,1310.00
B00VHF6V32,0,9,16972,825.45
B00VHKKUUW,0,25,11802,38.24
B00VHKKV0G,0,25,11802,28.99
B00VHKKV4W,0,25,11802,31.75
B00VHKKUNE,0,25,11802,35.47
B00VHLWN6U,0,1,6409,28.00
B00VHND8JY,0,20,10529,121.23
B00VHO7KKG,0,24,652,40.14
B00VHO6WAU,0,24,652,51.32
B00VHQ2GOE,0,1,11009,11.99
B00VHTQLFQ,0,5,1742,127.50
B00VHTPS0A,0,5,1742,55.00
B00VHTLN4K,0,10,12681,2.68
B00VHTA436,0,25,18263,14.99
B00VI4Q0OM,0,13,16742,15.25
B00VI4NZ9A,0,13,16742,6.50
B00VI4S2YS,0,13,16742,15.18
B00VI4OIUK,0,13,16742,6.87
B00VI4Q2KY,0,13,16742,11.47
B00VI4NYZA,0,13,16742,19.25
B00VI4S1LC,0,13,16742,8.20
B00VI4RLH2,0,13,16742,10.91
B00VI4RJO2,0,13,16742,10.81
B00VI52VDA,0,13,16742,22.48
B00VI4WJOC,0,13,16742,17.75
B00VIDRX0S,0,1,10659,6.08
B00VIMXXMG,0,10,17704,270.00
B00VIN77IG,0,6,18267,89.66
B00VIPKSUI,0,9,371,5.32
B00VIPKTH0,0,9,371,9.79
B00VIPSQVQ,0,9,371,16.69
B00VIPMN7Y,0,9,371,11.89
B00VIQNQE2,0,18,18260,55.93
B00VIQQPNQ,0,20,8894,16.99
B00VIQTEXO,0,20,8894,14.99
B00VIRHDUO,0,1,18268,169.49
B00VIU8K3A,0,2,6030,13.95
B00VIVJGE6,0,20,5218,40.95
B00VIWBX6O,0,1,10660,98.00
B00VIXF58U,0,9,8054,16.49
B00VIXNYC4,0,6,18271,13.99
B00VJ3IVXU,0,12,402,12.80
B00VJ4SFQW,0,10,186,9.99
B00VJEKXWQ,0,4,16433,68.99
B00VJKT2UO,0,10,12706,1901.22
B00VJOM5F4,0,14,98,21.39
B00VJPE10U,0,6,6365,5.90
B00VJQ4CI0,0,6,6365,9.40
B00VJQ9VN6,0,6,6365,10.49
B00VJR9L8A,0,13,1887,20.00
B00VJS8KRW,0,15,11728,23.50
B00VJVCDJK,0,1,7427,2.78
B00VJVXKZ6,0,10,15330,79.99
B00VJW03G4,0,1,6317,2.41
B00VJXC7I0,0,11,2717,118.91
B00VJZHE0Y,0,10,15330,98.99
B00VK5WBYC,0,14,18277,1.41
B00VK7FX72,0,3,239,26.49
B00VKA1U6W,0,3,1643,14.99
B00VKAT50U,0,1,18273,26.99
B00VK9WFJY,0,10,18280,229.00
B00VKAT7EE,0,1,18273,10.99
B00VKATCRQ,0,1,18273,8.99
B00VKAT9VA,0,1,18273,11.99
B00VKAT30C,0,1,18273,28.99
B00VKDQN9S,0,7,10615,10.16
B00VKDPL3M,0,7,10615,10.16
B00VKGQ6OW,0,10,8870,333.75
B00VKHZCB4,0,8,18282,77.83
B00VKHYPLM,0,8,18282,59.25
B00VKHYV6Q,0,8,18282,77.25
B00VKIKOW0,0,1,10659,5.98
B00VKHQDW6,0,20,18283,23.00
B00VKK8FJC,0,1,18232,34.00
B00VKK0QAI,0,20,8186,25.70
B00VKLG1JM,0,16,17438,15.56
B00VKM5WIW,0,16,17438,12.50
B00VKMBE0W,0,16,17438,11.24
B00VKMEXIC,0,16,17438,20.62
B00VKM9RQ0,0,16,17438,12.44
B00VKNRHUM,0,25,16084,47.99
B00VKP5P2W,0,7,18232,72.45
B00VKPTGH2,0,1,8189,8.46
B00VKPZIY2,0,1,8189,8.54
B00VKQM07O,0,1,8189,8.45
B00VKRM4YC,0,13,1887,17.61
B00VKROTG8,0,13,11377,18.51
B00VKSIMQ0,0,25,15686,20.99
B00VKSJ6VK,0,25,15686,20.99
B00VKSJGOM,0,25,15686,23.99
B00VKSUGQO,0,25,15686,20.99
B00VKSVMOY,0,25,15686,27.99
B00VKSW6PS,0,25,15686,27.99
B00VKURZU2,0,16,18285,99.00
B00VKURZRU,0,16,18285,85.00
B00VKUS26S,0,16,18285,99.00
B00VKUS0SI,0,16,18285,99.00
B00VKUS11E,0,16,18285,89.00
B00VKV9IY2,0,11,803,54.95
B00VKWTIBY,0,5,206,79.99
B00VKXWDU6,0,6,17447,19.99
B00VKZZG1W,0,18,13298,4.99
B00VL14CJC,0,1,18041,23.99
B00VLE5VRG,0,20,16812,8.50
B00VLE60TE,0,20,16812,8.99
B00VLKIIBG,0,10,9079,79.98
